Cliente,Saída,Chegada,Estadia (em dias),Estrelas,Orçamento (em reais)
4028,BSB,FLN,3,5,4300
4029,PMW,PMW,10,5,2200
4030,SP,SAO,2,5,4800
4031,RIO,RIO,4,3,2000
4032,MCZ,SSA,6,3,5200
4033,SSA,REC,10,4,4800
4034,SAO,FLN,4,4,3400
4035,RIO,MCZ,9,5,4600
4036,SP,BSB,6,5,5000
4037,PMW,POA,10,5,2800
4038,REC,BH,7,4,5400
4039,SP,FLN,3,3,5000
4040,BSB,PMW,8,3,2700
4041,MCZ,BH,4,5,3600
4042,FLN,PMW,3,3,4800
4043,RIO,BSB,3,3,2600
4044,RIO,BSB,8,4,2600
4045,BSB,FLN,10,3,3000
4046,PMW,MCZ,8,4,4500
4047,PMW,RIO,6,4,2200
4048,POA,POA,4,4,2000
4049,BH,MCZ,7,5,5900
4050,REC,SSA,6,4,4600
4051,REC,RIO,9,3,5800
4052,MCZ,PMW,6,4,3900
4053,SSA,PMW,6,4,2700
4054,POA,PMW,8,3,4400
4055,PMW,PMW,8,4,4000
4056,SSA,RIO,5,4,2200
4057,SP,PMW,5,3,5000
4058,RIO,SAO,7,4,3900
4059,BH,MCZ,8,4,3200
4060,BSB,FLN,8,5,5700
4061,SAO,POA,2,3,4600
4062,SAO,BSB,10,4,4100
4063,POA,RIO,8,4,3900
4064,SSA,SAO,5,3,2100
4065,BH,BSB,5,4,2700
4066,BSB,SSA,7,3,2300
4067,SSA,RIO,5,5,3800
4068,PMW,BH,8,3,3200
4069,POA,RIO,10,3,2100
4070,REC,PMW,8,3,5000
4071,SSA,PMW,3,4,4100
4072,BSB,SSA,4,3,3900
4073,REC,SAO,3,5,3400
4074,BH,FLN,10,5,5500
4075,BH,MCZ,8,5,5200
4076,MCZ,RIO,5,4,3700
4077,RIO,PMW,4,5,2400
4078,REC,RIO,10,4,3300
4079,BH,SAO,6,5,4000
4080,FLN,MCZ,10,4,3600
4081,SAO,PMW,10,4,3900
4082,POA,RIO,10,3,3000
4083,BH,SAO,4,3,4300
4084,BH,POA,3,4,2700
4085,FLN,FLN,3,5,5900
4086,POA,BH,10,3,2500
4087,SSA,POA,7,4,3800
4088,BSB,POA,4,3,3100
4089,RIO,SSA,7,3,2500
4090,POA,MCZ,4,5,3200
4091,PMW,FLN,10,4,4800
4092,SAO,RIO,10,3,5000
4093,SP,PMW,9,3,5400
4094,REC,MCZ,2,4,2500
4095,REC,BSB,5,5,3500
4096,MCZ,RIO,3,4,5300
4097,FLN,SSA,6,5,2000
4098,RIO,PMW,5,5,5300
4099,REC,PMW,3,4,4900
4100,REC,BSB,10,5,4300
4101,PMW,MCZ,9,5,3000
4102,SAO,BSB,5,4,2000
4103,SSA,BSB,4,4,5600
4104,REC,FLN,8,3,5100
4105,BH,BH,9,4,5400
4106,RIO,REC,5,5,3500
4107,BH,PMW,7,5,4100
4108,PMW,POA,8,5,2200
4109,REC,MCZ,10,4,3900
4110,REC,BH,5,5,2500
4111,RIO,FLN,2,4,5700
4112,SP,REC,6,3,4100
4113,REC,SAO,2,3,4600
4114,BSB,PMW,7,3,5200
4115,POA,MCZ,3,5,5800
4116,FLN,BSB,5,5,5200
4117,MCZ,POA,9,5,3300
4118,SP,POA,10,4,2300
4119,POA,POA,4,5,3600
4120,REC,RIO,4,5,5100
4121,POA,PMW,8,3,4100
4122,SSA,RIO,6,3,2300
4123,SP,BSB,3,4,4000
4124,FLN,POA,2,3,5400
4125,SSA,PMW,4,4,2300
4126,RIO,BH,10,5,4500
4127,BSB,MCZ,9,3,3700
4128,RIO,MCZ,10,4,5700
4129,SP,FLN,9,3,5300
4130,MCZ,RIO,10,4,4000
4131,SP,FLN,7,4,3500
4132,SAO,PMW,9,5,4200
4133,FLN,PMW,4,3,3500
4134,PMW,PMW,10,3,3500
4135,BSB,SSA,4,4,2500
4136,SP,RIO,6,4,3900
4137,SSA,POA,6,5,4200
4138,PMW,SSA,2,3,2300
4139,SSA,MCZ,7,5,4800
4140,MCZ,SAO,8,5,2900
4141,RIO,POA,7,5,5900
4142,SP,POA,3,5,3600
4143,SP,BSB,6,5,2000
4144,MCZ,MCZ,9,3,4300
4145,BH,SAO,6,5,4500
4146,SAO,MCZ,3,5,3900
4147,SAO,REC,3,5,4100
4148,MCZ,PMW,10,5,5400
4149,RIO,RIO,2,3,2000
4150,SAO,RIO,9,4,5600
4151,FLN,FLN,6,3,3700
4152,BSB,SAO,7,5,2000
4153,BSB,SAO,8,3,2900
4154,FLN,REC,8,5,4500
4155,RIO,POA,3,5,3600
4156,SP,PMW,10,4,3100
4157,SSA,POA,4,4,5700
4158,RIO,BSB,2,5,5800
4159,BH,BSB,2,4,4600
4160,PMW,SSA,3,3,4800
4161,SAO,RIO,8,3,2800
4162,BH,FLN,2,4,5000
4163,SSA,PMW,8,5,4200
4164,SAO,RIO,4,3,5400
4165,SSA,PMW,10,5,5000
4166,SSA,SAO,4,5,4800
4167,BSB,BSB,4,3,2600
4168,RIO,RIO,10,4,4900
4169,MCZ,REC,10,5,3400
4170,REC,PMW,10,5,2600
4171,SAO,SSA,3,5,2400
4172,SP,FLN,3,3,4300
4173,PMW,RIO,3,3,2900
4174,MCZ,RIO,5,4,2400
4175,FLN,BH,4,4,5200
4176,BSB,MCZ,4,3,3100
4177,SAO,PMW,8,3,5000
4178,PMW,PMW,4,3,4400
4179,RIO,PMW,8,5,4600
4180,POA,BH,5,3,4400
4181,RIO,REC,4,3,3800
4182,MCZ,PMW,10,3,2700
4183,RIO,RIO,9,5,3200
4184,BSB,SAO,6,3,3000
4185,REC,SSA,6,3,2800
4186,POA,BH,7,5,4900
4187,FLN,SSA,2,5,3300
4188,POA,MCZ,10,5,5900
4189,BSB,MCZ,10,5,5700
4190,REC,BH,6,5,5900
4191,SAO,BSB,6,4,2500
4192,SSA,RIO,5,5,3100
4193,SAO,BH,5,3,2000
4194,SAO,FLN,8,4,2700
4195,PMW,RIO,5,5,4900
4196,REC,BH,6,5,3700
4197,BH,PMW,3,3,2800
4198,BSB,SSA,10,3,2800
4199,FLN,SAO,3,3,3700
4200,PMW,MCZ,9,5,2100
4201,PMW,BSB,2,5,5300
4202,POA,POA,5,4,4300
4203,RIO,REC,8,4,4100
4204,SAO,PMW,9,3,2800
4205,BH,POA,7,4,3800
4206,SAO,BSB,6,3,3600
4207,FLN,SSA,10,5,4800
4208,SP,PMW,2,3,3700
4209,BSB,BSB,8,5,3200
4210,SAO,RIO,9,5,4100
4211,PMW,POA,7,3,2600
4212,REC,PMW,2,3,2400
4213,RIO,POA,3,4,5500
4214,REC,SAO,8,3,3600
4215,BSB,PMW,6,5,2800
4216,BH,SAO,3,4,5900
4217,POA,SSA,7,3,4100
4218,POA,PMW,8,4,5400
4219,BH,POA,5,5,3000
4220,RIO,BSB,7,5,2000
4221,REC,MCZ,6,4,2500
4222,RIO,PMW,7,4,4300
4223,RIO,POA,3,5,4600
4224,SSA,FLN,6,5,5400
4225,BH,BSB,10,3,5500
4226,POA,REC,8,3,4300
4227,SSA,PMW,6,4,4800
4228,POA,PMW,8,3,3300
4229,FLN,POA,6,4,2500
4230,FLN,RIO,4,5,5900
4231,SP,POA,9,5,3200
4232,PMW,MCZ,7,5,5000
4233,RIO,RIO,6,5,3500
4234,RIO,POA,3,5,4000
4235,BSB,FLN,9,4,4100
4236,REC,SAO,6,3,4200
4237,MCZ,PMW,6,5,5400
4238,PMW,SAO,7,5,5800
4239,PMW,PMW,4,3,2100
4240,BSB,PMW,8,4,2200
4241,PMW,SSA,9,3,5900
4242,SP,BSB,8,5,3100
4243,FLN,FLN,8,3,3500
4244,BH,BH,4,5,4200
4245,SSA,BSB,8,4,2800
4246,RIO,FLN,3,4,4000
4247,SAO,BH,7,3,4600
4248,BSB,REC,10,3,2200
4249,REC,POA,10,4,4700
4250,SSA,SSA,8,3,3300
4251,PMW,POA,2,4,5800
4252,BH,RIO,6,4,5400
4253,BH,POA,4,3,5000
4254,REC,BH,6,5,4900
4255,PMW,PMW,3,3,4600
4256,RIO,REC,5,4,4200
4257,POA,FLN,4,5,4900
4258,SP,POA,4,4,4500
4259,SAO,BSB,4,5,4400
4260,POA,MCZ,3,3,5300
4261,RIO,PMW,7,5,2200
4262,BSB,RIO,2,5,5200
4263,RIO,SSA,8,3,4800
4264,MCZ,FLN,5,5,5600
4265,BSB,SSA,7,3,3800
4266,POA,BH,10,4,3900
4267,BSB,REC,3,4,3000
4268,SP,RIO,6,5,5300
4269,MCZ,SSA,6,3,3000
4270,SP,SSA,5,3,5200
4271,BH,BSB,6,4,3800
4272,BSB,PMW,10,5,3300
4273,PMW,POA,9,3,4200
4274,PMW,BH,4,4,3100
4275,SSA,BSB,5,4,3300
4276,SP,MCZ,6,3,5500
4277,PMW,SSA,7,5,5200
4278,SSA,SAO,10,4,5300
4279,POA,MCZ,6,5,4900
4280,POA,BH,10,5,4700
4281,MCZ,FLN,10,5,5900
4282,SSA,RIO,8,4,4500
4283,MCZ,BSB,6,5,3900
4284,SP,BH,5,5,2700
4285,FLN,BSB,10,3,3300
4286,SSA,SSA,8,5,4500
4287,POA,SSA,3,4,5400
4288,MCZ,RIO,3,3,3300
4289,FLN,RIO,9,5,5200
4290,BSB,REC,2,4,3400
4291,RIO,REC,4,5,5800
4292,PMW,BH,9,3,5300
4293,PMW,BSB,4,4,4800
4294,BSB,MCZ,9,4,5600
4295,FLN,REC,8,3,2900
4296,BSB,SSA,10,5,5300
4297,FLN,REC,2,3,5100
4298,MCZ,PMW,7,5,5500
4299,FLN,BSB,9,3,4500
4300,FLN,BSB,5,3,5300
4301,MCZ,PMW,2,3,3100
4302,POA,SAO,10,5,5000
4303,FLN,BSB,9,5,4200
4304,FLN,SAO,8,4,3500
4305,SSA,MCZ,8,3,3800
4306,FLN,MCZ,10,4,5800
4307,POA,FLN,8,3,4200
4308,BSB,PMW,7,5,5300
4309,SP,MCZ,2,4,4800
4310,FLN,BH,10,4,5900
4311,REC,BSB,6,3,5900
4312,FLN,POA,2,4,4400
4313,PMW,FLN,7,4,3300
4314,RIO,BH,3,5,3200
4315,SAO,SSA,4,3,4400
4316,SSA,PMW,5,4,4900
4317,SP,POA,4,3,2800
4318,BH,MCZ,3,3,4900
4319,SSA,FLN,4,3,5900
4320,POA,POA,9,5,4200
4321,SP,RIO,8,5,4900
4322,SAO,REC,10,4,4400
4323,SSA,SAO,2,4,4100
4324,POA,SAO,2,3,5900
4325,SAO,REC,5,5,5800
4326,REC,MCZ,4,4,3700
4327,REC,BH,8,5,2300
4328,MCZ,RIO,5,5,3600
4329,SSA,PMW,6,3,5100
4330,POA,BSB,8,4,3700
4331,BH,MCZ,7,3,2100
4332,SP,FLN,8,4,4200
4333,FLN,PMW,8,4,3400
4334,POA,SAO,3,3,5300
4335,SP,BSB,4,4,2300
4336,POA,FLN,3,3,5700
4337,SP,RIO,10,5,3900
4338,REC,FLN,2,4,4800
4339,BH,SSA,5,4,2500
4340,BH,RIO,10,3,3800
4341,SP,SSA,7,3,4300
4342,FLN,BSB,3,4,2800
4343,MCZ,FLN,7,4,3500
4344,SP,PMW,8,5,2800
4345,FLN,MCZ,8,4,4900
4346,BH,PMW,8,4,3800
4347,PMW,POA,8,4,3600
4348,MCZ,REC,8,4,3200
4349,MCZ,MCZ,2,5,5100
4350,POA,PMW,3,5,5100
4351,REC,PMW,2,4,2300
4352,SSA,POA,10,4,3300
4353,BH,BSB,3,5,2000
4354,BSB,SSA,7,3,3300
4355,BH,SAO,7,4,3100
4356,BH,PMW,6,4,4600
4357,RIO,SAO,2,4,2900
4358,POA,POA,6,3,3400
4359,MCZ,MCZ,3,5,5400
4360,REC,MCZ,4,3,2900
4361,PMW,BH,3,4,2200
4362,POA,BH,9,4,3900
4363,PMW,PMW,5,4,5300
4364,FLN,SAO,4,3,5700
4365,SSA,MCZ,6,5,3000
4366,SSA,SSA,9,4,2100
4367,BH,PMW,7,3,4400
4368,BH,REC,10,4,5700
4369,BH,FLN,10,5,2300
4370,SSA,BH,7,3,4400
4371,SAO,FLN,5,3,2800
4372,POA,MCZ,7,4,4300
4373,REC,SAO,3,5,4300
4374,MCZ,BH,7,5,3400
4375,FLN,PMW,3,3,4000
4376,RIO,PMW,6,5,4200
4377,SAO,REC,6,3,2600
4378,PMW,PMW,8,4,4200
4379,MCZ,REC,9,4,4700
4380,SSA,MCZ,8,5,2300
4381,BSB,SAO,2,3,3700
4382,FLN,SAO,10,5,3400
4383,SSA,BH,4,3,2600
4384,SSA,SSA,6,4,4700
4385,SSA,MCZ,7,3,5800
4386,RIO,MCZ,9,3,3100
4387,SP,SAO,7,3,4300
4388,PMW,RIO,4,3,3000
4389,POA,MCZ,3,4,3200
4390,FLN,BH,10,5,3000
4391,POA,SAO,10,4,5200
4392,PMW,FLN,4,5,4200
4393,FLN,BH,8,5,4300
4394,BSB,BH,6,4,2900
4395,BSB,SSA,9,3,3100
4396,POA,RIO,4,4,5100
4397,SAO,PMW,7,4,3200
4398,BH,FLN,6,5,2300
4399,SAO,PMW,2,3,4400
4400,SP,REC,9,4,2600
4401,BH,POA,7,4,5600
4402,SP,BSB,9,5,5900
4403,RIO,PMW,3,3,5100
4404,SP,PMW,9,4,3600
4405,RIO,FLN,9,5,3400
4406,REC,PMW,10,5,5600
4407,BSB,PMW,3,4,3200
4408,BH,SAO,7,4,5700
4409,FLN,SSA,8,5,5000
4410,POA,BH,7,5,5200
4411,SSA,BH,8,3,5800
4412,RIO,PMW,2,4,2100
4413,SSA,PMW,4,3,3800
4414,RIO,SSA,8,5,2000
4415,REC,FLN,3,4,5400
4416,RIO,PMW,3,3,4000
4417,SP,RIO,5,3,3300
4418,SAO,SSA,3,3,5200
4419,BSB,MCZ,2,3,4300
4420,SP,SAO,10,5,3500
4421,FLN,MCZ,10,5,3700
4422,PMW,FLN,5,5,3300
4423,REC,RIO,7,4,2100
4424,MCZ,PMW,10,3,5900
4425,FLN,BSB,5,4,5100
4426,POA,FLN,5,3,3700
4427,BSB,BH,4,4,3500
4428,MCZ,PMW,5,3,2600
4429,FLN,POA,4,4,3200
4430,RIO,SSA,9,4,3000
4431,POA,PMW,6,4,5500
4432,SSA,MCZ,6,3,2800
4433,PMW,PMW,5,3,5600
4434,MCZ,REC,7,4,4500
4435,BH,BH,2,3,4000
4436,RIO,POA,9,5,2100
4437,SAO,REC,4,5,3500
4438,MCZ,SAO,3,3,4000
4439,POA,PMW,8,3,3800
4440,SSA,POA,8,4,4300
4441,BSB,REC,7,4,3200
4442,SAO,FLN,10,3,2300
4443,FLN,BSB,7,3,4000
4444,POA,SSA,4,5,5000
4445,MCZ,RIO,3,3,2900
4446,BH,SSA,8,5,3400
4447,BSB,MCZ,5,4,5800
4448,FLN,SSA,10,5,5700
4449,BSB,BSB,7,4,2300
4450,BSB,RIO,3,5,5500
4451,SP,MCZ,6,3,5800
4452,SSA,RIO,9,5,4900
4453,RIO,MCZ,10,4,2700
4454,PMW,FLN,5,5,2600
4455,PMW,POA,5,4,2500
4456,FLN,FLN,3,5,2900
4457,PMW,MCZ,7,5,4400
4458,SP,PMW,6,3,2700
4459,POA,BH,6,5,5000
4460,BH,SSA,8,5,4000
4461,SAO,PMW,6,4,5600
4462,SSA,REC,9,5,5900
4463,PMW,MCZ,5,4,3400
4464,SSA,BH,8,3,5300
4465,PMW,POA,5,3,2900
4466,MCZ,REC,2,5,2100
4467,FLN,RIO,10,4,2600
4468,MCZ,FLN,10,5,3300
4469,BSB,FLN,9,5,4400
4470,PMW,SAO,9,5,2900
4471,REC,BSB,3,5,2400
4472,MCZ,PMW,2,3,4200
4473,BH,BSB,5,3,3300
4474,MCZ,PMW,10,4,2100
4475,SAO,RIO,5,5,4600
4476,SSA,FLN,10,4,5400
4477,SP,SSA,6,4,2600
4478,SAO,PMW,2,5,2400
4479,RIO,FLN,8,3,5200
4480,SP,REC,9,3,5300
4481,REC,BH,8,4,5900
4482,SP,SAO,5,4,3900
4483,SP,BH,8,5,2900
4484,SSA,POA,2,3,2000
4485,SP,BH,4,4,3400
4486,REC,REC,7,5,5800
4487,PMW,BH,9,3,4900
4488,SP,REC,5,5,3700
4489,PMW,PMW,7,5,5800
4490,RIO,REC,10,3,5900
4491,PMW,BH,8,5,2900
4492,SAO,MCZ,5,4,5600
4493,SP,SAO,6,3,4100
4494,FLN,BH,2,5,3800
4495,RIO,FLN,7,5,3600
4496,SP,BSB,2,4,3000
4497,FLN,REC,3,3,2900
4498,SAO,BSB,6,3,5100
4499,MCZ,BH,6,3,3300
4500,SSA,BH,7,3,5600
4501,BH,BSB,2,3,3000
4502,PMW,PMW,2,5,5000
4503,PMW,BH,4,3,5100
4504,BH,RIO,3,5,2400
4505,SSA,SSA,2,4,5000
4506,BSB,REC,2,4,2700
4507,PMW,BH,6,4,4800
4508,SAO,BH,6,5,3100
4509,SSA,PMW,5,3,3000
4510,MCZ,BH,4,3,4900
4511,MCZ,FLN,10,5,2500
4512,PMW,RIO,3,3,4200
4513,BSB,POA,8,3,3200
4514,PMW,RIO,3,4,4100
4515,POA,BH,5,5,2700
4516,SSA,POA,5,5,4100
4517,SP,MCZ,9,5,5800
4518,MCZ,SAO,6,5,4300
4519,POA,PMW,3,4,4600
4520,REC,PMW,5,3,2700
4521,MCZ,BH,5,3,3800
4522,SAO,FLN,7,4,5500
4523,POA,BSB,10,5,4100
4524,SAO,MCZ,4,5,3000
4525,BH,FLN,8,4,5100
4526,SP,PMW,5,3,4400
4527,POA,SAO,2,3,4400
4528,PMW,MCZ,9,5,5400
4529,RIO,REC,5,4,3200
4530,SAO,BH,8,5,4100
4531,SAO,FLN,4,5,2600
4532,BSB,SAO,9,4,5000
4533,RIO,MCZ,5,4,3200
4534,FLN,RIO,7,4,4800
4535,MCZ,SAO,5,3,2900
4536,RIO,BSB,7,5,3700
4537,BSB,SAO,10,3,2400
4538,FLN,REC,5,3,4000
4539,POA,RIO,9,4,2900
4540,MCZ,PMW,4,3,2000
4541,MCZ,FLN,9,3,4100
4542,SAO,PMW,8,5,3500
4543,SP,BH,3,3,3100
4544,SP,POA,2,5,5500
4545,BH,SAO,7,3,5500
4546,FLN,PMW,3,5,4500
4547,BSB,MCZ,8,4,5600
4548,POA,SSA,5,4,5900
4549,POA,MCZ,7,3,4400
4550,MCZ,BSB,10,3,2900
4551,FLN,POA,10,4,5700
4552,BH,RIO,7,5,2600
4553,SAO,SSA,6,3,3100
4554,PMW,POA,9,5,4600
4555,MCZ,PMW,10,4,3800
4556,SP,PMW,3,3,2300
4557,MCZ,MCZ,9,5,4300
4558,REC,SAO,9,5,5400
4559,BSB,POA,10,4,5400
4560,POA,FLN,5,5,3600
4561,PMW,POA,2,5,2600
4562,POA,POA,10,4,3300
4563,SP,POA,4,3,2400
4564,BSB,BH,3,3,2200
4565,POA,SSA,2,5,4900
4566,RIO,SAO,7,5,3100
4567,SAO,PMW,2,3,5100
4568,REC,RIO,10,5,3900
4569,PMW,POA,2,5,5500
4570,FLN,BSB,4,5,3300
4571,SAO,BSB,5,5,2600
4572,SSA,RIO,4,4,5800
4573,SAO,RIO,10,4,4700
4574,SSA,PMW,2,5,5200
4575,PMW,REC,3,5,2800
4576,FLN,MCZ,4,5,5200
4577,BSB,FLN,5,3,5400
4578,SSA,POA,10,4,4100
4579,MCZ,SAO,9,3,2100
4580,MCZ,REC,10,4,3900
4581,REC,MCZ,4,5,4000
4582,REC,SAO,6,3,2200
4583,MCZ,POA,10,5,3700
4584,FLN,BH,2,3,4100
4585,MCZ,FLN,4,4,2200
4586,BSB,POA,4,5,3000
4587,FLN,SSA,4,3,4600
4588,SP,REC,9,5,2900
4589,RIO,PMW,10,3,4200
4590,REC,REC,6,5,4500
4591,POA,POA,6,3,4400
4592,BSB,SAO,6,3,2900
4593,BSB,PMW,3,5,4400
4594,MCZ,SSA,10,5,3000
4595,POA,BH,4,3,2300
4596,BSB,FLN,5,3,2100
4597,BSB,BH,8,5,4500
4598,SP,PMW,7,4,3200
4599,PMW,REC,5,3,5400
4600,SSA,SSA,4,4,2300
4601,PMW,REC,2,5,5400
4602,PMW,PMW,7,4,2800
4603,POA,RIO,6,3,2200
4604,POA,BH,9,4,3200
4605,BSB,PMW,3,4,3100
4606,REC,FLN,2,3,3700
4607,MCZ,FLN,2,3,5100
4608,MCZ,BSB,7,3,3800
4609,REC,POA,9,3,5200
4610,POA,MCZ,5,3,4300
4611,BH,RIO,2,3,2100
4612,FLN,PMW,3,3,3600
4613,PMW,SSA,9,5,3600
4614,POA,FLN,3,3,4700
4615,MCZ,PMW,9,4,5500
4616,MCZ,SSA,4,4,4800
4617,FLN,FLN,9,4,5700
4618,BH,REC,2,3,3400
4619,FLN,BSB,4,5,4200
4620,RIO,PMW,3,5,4200
4621,SP,RIO,7,4,4600
4622,BH,REC,9,5,4900
4623,BSB,RIO,3,5,2700
4624,SAO,BH,8,4,2300
4625,REC,RIO,2,4,2500
4626,FLN,MCZ,10,5,4400
4627,SSA,REC,6,3,5200
4628,POA,SSA,2,3,2500
4629,BH,SSA,10,5,3600
4630,REC,FLN,9,5,3400
4631,SP,BSB,9,5,3700
4632,BSB,SSA,6,3,4000
4633,RIO,SSA,10,4,3900
4634,POA,SSA,4,4,4600
4635,MCZ,SSA,3,3,2300
4636,RIO,PMW,2,4,3000
4637,POA,PMW,7,3,4100
4638,SAO,PMW,7,3,5600
4639,BH,MCZ,4,4,4000
4640,FLN,PMW,6,3,5100
4641,BSB,PMW,5,3,5900
4642,RIO,RIO,4,3,2200
4643,RIO,REC,9,5,4600
4644,SP,BSB,3,4,3000
4645,MCZ,POA,6,4,4300
4646,RIO,MCZ,6,3,3000
4647,SP,PMW,8,3,4700
4648,BSB,PMW,8,5,4600
4649,FLN,SAO,3,3,3700
4650,PMW,RIO,8,5,2400
4651,POA,BSB,2,4,4600
4652,BH,MCZ,3,4,5900
4653,POA,BSB,10,3,3600
4654,POA,SSA,3,4,2000
4655,MCZ,SAO,6,3,5400
4656,POA,RIO,6,5,5200
4657,REC,MCZ,2,5,5300
4658,SSA,PMW,7,5,4000
4659,REC,PMW,4,4,3700
4660,REC,PMW,3,5,4900
4661,REC,SAO,6,3,2500
4662,RIO,BSB,2,4,3200
4663,FLN,FLN,6,4,3600
4664,SSA,FLN,10,5,5700
4665,POA,RIO,4,5,5200
4666,REC,POA,4,4,3700
4667,BH,MCZ,2,4,5500
4668,SAO,REC,8,5,5000
4669,SAO,REC,2,5,5800
4670,FLN,BH,7,5,3600
4671,SAO,SSA,5,3,5800
4672,REC,POA,9,4,3000
4673,BH,PMW,6,4,3700
4674,BH,SSA,9,5,5300
4675,RIO,BH,10,4,2800
4676,SSA,REC,5,5,3600
4677,FLN,PMW,3,3,2900
4678,SAO,BSB,10,3,2500
4679,REC,REC,2,3,5100
4680,PMW,BSB,7,5,5000
4681,BSB,SAO,5,5,3100
4682,REC,REC,10,5,5300
4683,PMW,SSA,9,5,5300
4684,POA,FLN,2,4,4200
4685,BSB,BH,5,4,2700
4686,BH,MCZ,3,5,5700
4687,SP,PMW,4,4,5800
4688,BSB,POA,5,3,4200
4689,POA,REC,10,5,2500
4690,MCZ,RIO,2,5,2900
4691,MCZ,BSB,5,4,4200
4692,FLN,BH,10,4,4300
4693,SAO,RIO,4,4,5900
4694,RIO,SAO,5,5,3700
4695,BH,POA,10,4,2900
4696,MCZ,PMW,6,5,5200
4697,PMW,RIO,5,3,4000
4698,BH,RIO,9,5,2000
4699,MCZ,SSA,8,5,5500
4700,RIO,RIO,4,3,2500
4701,BSB,MCZ,6,3,3600
4702,SSA,POA,6,4,4300
4703,BH,MCZ,10,5,3500
4704,RIO,PMW,7,5,4700
4705,RIO,REC,2,4,2800
4706,PMW,SSA,10,4,5300
4707,POA,BSB,5,5,2900
4708,SSA,FLN,9,3,4400
4709,REC,PMW,7,3,2100
4710,SSA,SSA,8,4,3400
4711,SP,RIO,3,5,4600
4712,MCZ,MCZ,10,3,5000
4713,BH,SSA,2,4,4300
4714,REC,MCZ,10,4,5200
4715,RIO,REC,8,4,4400
4716,PMW,PMW,5,5,4900
4717,REC,PMW,5,3,5700
4718,SP,REC,5,5,3000
4719,SP,BH,3,3,4800
4720,BH,POA,10,5,2600
4721,BH,FLN,4,5,4600
4722,PMW,PMW,6,5,2400
4723,SP,SSA,6,5,2800
4724,SP,BH,6,3,2000
4725,SAO,SSA,8,4,4900
4726,BSB,RIO,2,4,3700
4727,REC,SAO,8,4,3900
4728,SAO,REC,4,3,5100
4729,MCZ,RIO,5,4,4400
4730,PMW,FLN,4,3,3800
4731,REC,SAO,5,4,3200
4732,MCZ,SAO,4,5,3400
4733,SAO,FLN,3,3,5500
4734,BSB,SSA,8,4,2000
4735,MCZ,PMW,9,5,5200
4736,PMW,REC,9,3,3200
4737,REC,PMW,6,4,5200
4738,PMW,PMW,3,5,4000
4739,PMW,MCZ,10,3,3800
4740,RIO,SSA,8,3,3400
4741,POA,RIO,3,4,2300
4742,MCZ,FLN,2,4,2300
4743,FLN,BSB,7,4,3000
4744,POA,POA,3,5,3900
4745,MCZ,FLN,5,3,3700
4746,PMW,PMW,2,4,4500
4747,BSB,BSB,10,3,5000
4748,RIO,RIO,8,4,3200
4749,PMW,FLN,10,5,2700
4750,BH,RIO,3,3,2900
4751,POA,SSA,2,3,3800
4752,SAO,POA,4,3,3100
4753,BH,RIO,5,3,2600
4754,POA,BH,5,5,2800
4755,POA,RIO,5,5,3000
4756,FLN,SSA,4,3,2900
4757,SSA,PMW,4,4,3100
4758,SAO,BH,4,3,2300
4759,PMW,MCZ,7,3,4700
4760,PMW,FLN,6,5,5800
4761,SSA,REC,2,4,4200
4762,POA,SSA,4,3,5800
4763,SP,SSA,3,5,4600
4764,REC,RIO,2,5,3600
4765,MCZ,SSA,8,4,3500
4766,MCZ,PMW,7,3,4900
4767,PMW,BH,6,3,4200
4768,MCZ,RIO,4,5,3400
4769,BH,FLN,9,3,4000
4770,SSA,SAO,10,5,3000
4771,SP,PMW,2,4,4800
4772,POA,BH,5,4,3300
4773,FLN,MCZ,6,3,5500
4774,PMW,BSB,8,4,4000
4775,BSB,FLN,9,3,5200
4776,SP,PMW,9,3,5400
4777,RIO,MCZ,2,4,2300
4778,SSA,SAO,6,4,2800
4779,RIO,REC,8,3,3800
4780,FLN,REC,9,3,4400
4781,BH,PMW,10,3,2600
4782,RIO,SAO,2,4,3200
4783,REC,BH,7,5,2700
4784,REC,BSB,5,5,5700
4785,SSA,FLN,8,3,2000
4786,SP,SSA,6,4,4000
4787,BH,REC,6,3,4700
4788,SSA,FLN,4,3,2200
4789,POA,BH,9,4,5000
4790,PMW,SAO,2,5,5600
4791,POA,PMW,8,3,5500
4792,BH,POA,3,5,4600
4793,REC,POA,7,4,5800
4794,SSA,PMW,9,3,3200
4795,MCZ,SAO,2,4,3700
4796,SP,RIO,8,3,3900
4797,MCZ,MCZ,10,4,4300
4798,SP,BH,2,5,3500
4799,POA,RIO,5,3,2100
4800,BSB,PMW,2,3,2200
4801,FLN,REC,3,3,4900
4802,SAO,FLN,7,3,5100
4803,RIO,REC,6,3,4900
4804,BSB,MCZ,9,4,2900
4805,SSA,SAO,6,5,2400
4806,BH,FLN,10,3,2900
4807,BH,MCZ,3,4,3000
4808,BSB,REC,9,3,5200
4809,REC,REC,5,3,2600
4810,POA,BH,4,5,5800
4811,MCZ,BH,2,4,5300
4812,MCZ,REC,4,5,5900
4813,POA,SAO,2,5,4900
4814,POA,RIO,3,4,4800
4815,SSA,BSB,3,3,5000
4816,BH,FLN,10,5,5600
4817,PMW,MCZ,9,5,3700
4818,BSB,BSB,7,4,2800
4819,BSB,REC,5,5,3700
4820,SP,PMW,6,3,3100
4821,POA,POA,7,3,3900
4822,SP,BSB,10,4,5100
