Cliente,Saída,Chegada,Estadia (em dias),Estrelas,Orçamento (em reais)
5671,PMW,POA,14,2,3722
5672,PMW,REC,5,2,4604
5673,POA,FLN,13,2,8585
5674,SSA,RIO,11,3,7790
5675,SSA,SAO,9,2,2452
5676,PMW,BSB,11,5,3462
5677,POA,BSB,6,4,8472
5678,BSB,RIO,4,3,7130
5679,REC,POA,9,1,2188
5680,SAO,BH,15,4,9111
5681,SP,SAO,9,4,3307
5682,BH,FLN,3,4,3007
5683,BSB,SSA,2,2,8744
5684,FLN,PMW,2,4,2385
5685,RIO,BH,5,1,4347
5686,BSB,REC,10,5,6652
5687,BH,RIO,3,5,3877
5688,SAO,BSB,5,4,4284
5689,POA,BH,19,4,9717
5690,SSA,SAO,8,1,9410
5691,FLN,MCZ,12,3,5231
5692,MCZ,BSB,19,2,6300
5693,PMW,BSB,4,1,2146
5694,BSB,RIO,11,5,3361
5695,POA,SP,8,5,8082
5696,FLN,PMW,14,4,2709
5697,SSA,SAO,5,1,8291
5698,POA,MCZ,10,2,6807
5699,FLN,SSA,1,5,9959
5700,POA,REC,10,1,4445
5701,SAO,POA,11,1,8754
5702,FLN,RIO,20,3,2983
5703,FLN,POA,13,4,4980
5704,SAO,PMW,9,1,8604
5705,POA,MCZ,5,1,3990
5706,RIO,BSB,13,4,3250
5707,BH,PMW,19,1,5504
5708,FLN,SAO,1,4,4952
5709,POA,PMW,18,4,8645
5710,SP,POA,7,4,7046
5711,POA,BSB,8,2,4490
5712,POA,SP,7,2,6199
5713,SAO,MCZ,7,5,6056
5714,SAO,POA,4,1,3549
5715,SAO,SSA,19,2,9867
5716,SAO,REC,3,4,7766
5717,RIO,REC,1,4,6231
5718,SSA,REC,4,5,2397
5719,BH,POA,6,1,6196
5720,BSB,SSA,11,1,9608
5721,PMW,RIO,20,4,3625
5722,SP,FLN,2,1,9465
5723,SAO,POA,7,1,8241
5724,POA,FLN,9,1,3810
5725,RIO,FLN,16,4,2186
5726,BSB,SAO,13,5,9283
5727,MCZ,PMW,13,1,3441
5728,BSB,FLN,18,2,5439
5729,FLN,PMW,6,4,8529
5730,SSA,BSB,15,1,9492
5731,POA,PMW,14,2,4223
5732,MCZ,POA,11,1,5913
5733,FLN,REC,7,3,3979
5734,BH,REC,14,3,6051
5735,SP,BH,19,4,9886
5736,SAO,RIO,17,5,8101
5737,BSB,FLN,10,2,4206
5738,BH,SAO,10,4,2550
5739,REC,PMW,1,1,6660
5740,POA,BH,6,5,9605
5741,RIO,MCZ,20,5,6398
5742,BSB,REC,19,4,2558
5743,POA,PMW,15,4,3463
5744,POA,MCZ,7,1,2301
5745,RIO,BH,7,1,9803
5746,SP,BSB,10,4,6321
5747,PMW,MCZ,15,2,7777
5748,BH,FLN,18,1,2955
5749,MCZ,SP,10,5,5753
5750,PMW,REC,3,1,3240
5751,BSB,PMW,10,4,5706
5752,SSA,MCZ,15,2,8306
5753,FLN,MCZ,16,2,9271
5754,SAO,FLN,6,5,2672
5755,RIO,MCZ,1,1,8552
5756,RIO,BSB,15,5,3611
5757,SSA,POA,14,4,7624
5758,SAO,SSA,17,4,3881
5759,REC,MCZ,1,5,7106
5760,PMW,BH,18,4,7338
5761,SAO,RIO,20,5,3378
5762,POA,FLN,13,4,9905
5763,SSA,SP,18,1,3841
5764,PMW,FLN,6,5,8003
5765,SSA,REC,5,4,7326
5766,FLN,REC,3,1,3830
5767,SAO,SSA,7,5,8470
5768,FLN,MCZ,12,5,9288
5769,SP,REC,6,1,4617
5770,PMW,POA,5,3,3453
5771,POA,PMW,16,1,5576
5772,BH,REC,9,1,5713
5773,FLN,RIO,6,5,2319
5774,BH,REC,4,1,4220
5775,POA,RIO,10,5,9847
5776,PMW,POA,10,2,4493
5777,SAO,REC,14,5,7412
5778,RIO,BH,17,3,6826
5779,PMW,POA,16,4,4829
5780,REC,BH,4,1,8508
5781,SSA,POA,3,1,9479
5782,BH,MCZ,10,5,3290
5783,SAO,SSA,1,2,7399
5784,POA,SSA,10,4,5659
5785,FLN,PMW,4,2,5904
5786,PMW,SAO,8,3,7508
5787,BSB,POA,15,2,5775
5788,PMW,SP,11,2,3234
5789,SSA,SP,8,3,8040
5790,FLN,POA,17,3,9959
5791,POA,PMW,5,5,9512
5792,RIO,BSB,1,1,9853
5793,PMW,SP,5,1,4955
5794,SAO,SP,2,2,3247
5795,REC,BH,5,4,8892
5796,RIO,REC,7,5,9584
5797,BH,SP,17,2,8181
5798,BH,SP,15,3,9635
5799,PMW,SAO,13,5,9157
5800,BH,SAO,4,4,7467
5801,PMW,FLN,15,3,9128
5802,POA,SSA,20,5,7407
5803,POA,FLN,17,2,4768
5804,RIO,POA,5,1,6844
5805,REC,SP,3,3,3859
5806,PMW,RIO,17,5,6371
5807,PMW,POA,16,3,5833
5808,BH,MCZ,19,5,2655
5809,RIO,MCZ,8,4,2727
5810,POA,BH,13,2,2009
5811,BSB,FLN,17,1,3806
5812,BH,SAO,16,5,9778
5813,SAO,REC,8,1,8143
5814,BSB,SP,15,4,5298
5815,SP,POA,8,5,9590
5816,BH,SSA,14,1,5458
5817,FLN,MCZ,10,2,3565
5818,BH,PMW,11,1,8584
5819,BH,PMW,1,3,2723
5820,SAO,BSB,2,2,2217
5821,BSB,SP,16,3,9480
5822,SAO,POA,16,5,6414
5823,REC,SP,17,2,5991
5824,PMW,POA,11,4,7543
5825,MCZ,REC,1,4,9345
5826,PMW,POA,12,5,3028
5827,PMW,SAO,14,1,2423
5828,FLN,SSA,13,5,6348
5829,MCZ,SAO,2,4,7918
5830,BSB,SP,1,5,3568
5831,POA,REC,3,5,3336
5832,PMW,SP,2,5,9719
5833,SP,BSB,14,2,8808
5834,PMW,REC,18,1,5760
5835,MCZ,PMW,9,2,8389
5836,POA,FLN,4,5,3222
5837,FLN,BSB,18,5,9556
5838,SSA,BSB,11,2,3564
5839,SP,SSA,3,5,9891
5840,REC,SAO,3,3,9769
5841,FLN,MCZ,17,5,6952
5842,SAO,POA,8,4,8590
5843,PMW,REC,7,5,2445
5844,RIO,SP,10,2,7778
5845,REC,BSB,7,3,2196
5846,REC,RIO,6,1,8946
5847,SP,FLN,20,4,8665
5848,SSA,PMW,20,5,4448
5849,BSB,POA,6,4,3805
5850,SSA,MCZ,8,4,2752
5851,SSA,PMW,17,3,5710
5852,FLN,SP,5,3,6405
5853,SSA,FLN,7,3,9821
5854,BH,SP,9,4,2033
5855,RIO,SP,4,2,3561
5856,SAO,BSB,5,3,7303
5857,BSB,POA,15,5,3035
5858,SSA,FLN,9,3,4425
5859,BH,BSB,2,4,3854
5860,BH,SP,3,5,3306
5861,POA,BH,5,4,8722
5862,FLN,PMW,14,5,4429
5863,SAO,SSA,19,2,3984
5864,PMW,REC,16,5,3203
5865,RIO,FLN,19,3,4278
5866,SSA,SAO,15,1,4977
5867,SAO,MCZ,20,3,2377
5868,MCZ,FLN,16,1,4313
5869,SAO,PMW,19,1,9556
5870,SAO,PMW,4,1,5543
5871,PMW,MCZ,9,4,8044
5872,FLN,REC,5,1,8125
5873,SP,SSA,5,1,4511
5874,POA,RIO,19,1,2868
5875,REC,POA,13,5,8885
5876,PMW,SP,15,3,9365
5877,REC,SSA,1,3,3197
5878,SP,SAO,12,1,6012
5879,SSA,MCZ,8,2,5987
5880,BH,BSB,20,5,5046
5881,REC,BSB,19,2,9930
5882,MCZ,RIO,13,5,5722
5883,POA,REC,2,3,6900
5884,BSB,MCZ,17,4,7359
5885,SAO,SP,4,1,4313
5886,PMW,RIO,5,1,6203
5887,SAO,BSB,11,2,9178
5888,POA,FLN,19,3,8123
5889,SSA,MCZ,8,3,5865
5890,MCZ,RIO,15,5,6773
5891,PMW,BH,13,1,2920
5892,POA,SAO,15,1,3968
5893,MCZ,FLN,20,1,3601
5894,BH,SP,8,5,4137
5895,BSB,FLN,12,3,8853
5896,PMW,BH,9,1,7074
5897,BSB,SSA,2,3,6071
5898,PMW,RIO,7,4,6919
5899,RIO,BH,4,2,6280
5900,POA,MCZ,6,3,4786
5901,SSA,PMW,5,3,3716
5902,REC,POA,9,4,5470
5903,SSA,SP,19,3,7619
5904,PMW,BSB,17,1,2894
5905,REC,FLN,19,2,7591
5906,BSB,MCZ,7,5,2453
5907,REC,PMW,18,2,6456
5908,REC,MCZ,12,5,4961
5909,REC,SSA,4,2,2524
5910,SP,RIO,7,2,9238
5911,POA,SP,6,2,5853
5912,BH,REC,16,5,8781
5913,SP,FLN,10,5,5244
5914,BH,PMW,3,4,5690
5915,SSA,REC,14,1,2711
5916,SAO,POA,9,5,4037
5917,BH,BSB,6,1,7114
5918,SP,BH,19,4,4520
5919,RIO,SP,19,2,4480
5920,POA,PMW,18,4,9495
5921,SSA,RIO,19,3,2967
5922,SSA,MCZ,2,2,3599
5923,BH,FLN,20,2,2249
5924,BH,SSA,20,1,3711
5925,BSB,RIO,3,3,8439
5926,FLN,RIO,13,4,2094
5927,BSB,POA,18,1,6674
5928,FLN,SSA,5,5,7586
5929,BSB,RIO,6,2,6718
5930,BSB,FLN,19,2,5475
5931,SP,BH,3,5,4573
5932,BSB,BH,3,1,5812
5933,SAO,SP,7,4,8496
5934,POA,MCZ,5,1,6574
5935,BSB,MCZ,11,5,9731
5936,BSB,RIO,9,5,4356
5937,SAO,MCZ,3,3,6528
5938,SP,BH,7,5,8784
5939,REC,POA,9,1,7659
5940,BH,PMW,5,5,5287
5941,POA,BH,4,2,9682
5942,FLN,SAO,7,1,7374
5943,POA,SAO,12,5,5955
5944,SP,PMW,18,3,7226
5945,SP,POA,17,4,4881
5946,REC,RIO,6,1,8571
5947,BSB,SAO,1,5,5275
5948,SAO,SP,1,4,4233
5949,POA,BH,6,4,2493
5950,PMW,RIO,5,3,7013
5951,REC,MCZ,11,3,5363
5952,BH,BSB,3,1,9457
5953,FLN,SSA,18,5,8392
5954,SP,SSA,17,1,9502
5955,PMW,SAO,15,1,5567
5956,REC,BSB,4,1,9410
5957,POA,REC,9,3,2705
5958,BSB,REC,9,3,6422
5959,RIO,FLN,12,1,4019
5960,FLN,SSA,12,5,8858
5961,BSB,SAO,1,1,5342
5962,POA,FLN,11,4,3546
5963,REC,POA,1,3,9408
5964,SAO,BH,13,5,7493
5965,FLN,BSB,15,1,3557
5966,SSA,FLN,15,5,7531
5967,RIO,POA,5,3,4080
5968,BH,REC,17,3,8648
5969,SP,SAO,18,3,5613
5970,BSB,POA,2,5,8716
5971,REC,BSB,8,2,7315
5972,SSA,SP,6,5,4659
5973,BH,FLN,9,2,4528
5974,REC,POA,14,2,5941
5975,PMW,BH,20,1,8767
5976,BH,SSA,4,1,4176
5977,BSB,SP,1,5,4432
5978,RIO,REC,8,3,7066
5979,BH,SSA,11,2,3558
5980,REC,SP,15,1,4350
5981,BH,SP,7,1,7670
5982,SSA,SAO,8,2,9393
5983,SSA,POA,4,1,7773
5984,MCZ,SSA,2,2,8825
5985,FLN,REC,7,2,2629
5986,REC,BH,10,5,7504
5987,SAO,SP,9,5,6390
5988,BSB,POA,3,5,9327
5989,SP,REC,16,5,8176
5990,PMW,MCZ,10,4,4267
5991,RIO,SSA,19,3,9051
5992,MCZ,FLN,20,3,9405
5993,FLN,SSA,14,5,8618
5994,RIO,MCZ,14,2,6339
5995,BSB,PMW,10,3,2153
5996,SP,BH,7,5,2629
5997,REC,SSA,18,5,9329
5998,SAO,REC,10,4,5568
5999,SAO,SSA,15,5,2662
6000,POA,FLN,11,3,4108
6001,FLN,SAO,9,2,7762
6002,PMW,FLN,14,5,6633
6003,RIO,SP,12,5,5609
6004,REC,PMW,19,2,9641
6005,REC,BH,11,2,8509
6006,SP,BH,6,5,4362
6007,SP,PMW,3,3,6284
6008,MCZ,REC,11,3,3209
6009,SAO,BH,20,4,3197
6010,BSB,SSA,3,1,5299
6011,PMW,MCZ,10,3,5482
6012,SP,SSA,4,2,3382
6013,MCZ,SSA,4,1,8936
6014,SP,SAO,2,3,4789
6015,SSA,RIO,14,5,7163
6016,BSB,RIO,18,2,5714
6017,SSA,FLN,13,3,9393
6018,POA,FLN,13,5,2759
6019,PMW,RIO,14,2,4144
6020,FLN,SSA,20,1,2792
6021,RIO,REC,16,4,8188
6022,SP,BSB,4,3,3591
6023,BSB,PMW,3,1,8337
6024,MCZ,BH,8,2,3423
6025,FLN,POA,20,2,5289
6026,MCZ,PMW,1,2,9112
6027,SP,BSB,6,4,5572
6028,POA,SP,14,5,9982
6029,RIO,BH,4,2,9180
6030,PMW,SP,11,1,8835
6031,POA,BH,14,3,7231
6032,PMW,POA,20,1,6078
6033,SSA,BSB,2,2,3725
6034,BSB,BH,8,3,8802
6035,BH,REC,6,1,8930
6036,POA,RIO,18,3,6563
6037,POA,MCZ,1,5,6147
6038,SSA,FLN,19,4,7522
6039,BSB,SAO,18,3,9559
6040,SP,BH,16,2,6835
6041,POA,RIO,4,1,6433
6042,FLN,MCZ,5,2,2348
6043,BSB,SSA,3,3,5063
6044,PMW,SP,14,4,2790
6045,BSB,REC,13,2,8613
6046,BH,SP,7,4,7492
6047,FLN,POA,5,2,8280
6048,POA,MCZ,12,1,9646
6049,REC,RIO,5,1,5483
6050,REC,SP,17,1,5454
6051,SP,MCZ,13,4,5332
6052,SP,SSA,2,2,3737
6053,REC,RIO,4,3,2947
6054,POA,BH,12,2,6748
6055,MCZ,BH,17,4,9095
6056,REC,SP,7,1,3286
6057,SSA,POA,10,4,9230
6058,POA,SP,8,3,6026
6059,BH,RIO,11,5,2939
6060,PMW,RIO,10,2,5818
6061,RIO,BH,9,3,3783
6062,BSB,MCZ,7,1,6440
6063,PMW,BSB,11,2,8648
6064,REC,PMW,8,3,7661
6065,BSB,RIO,20,2,8614
6066,PMW,BSB,3,3,2051
6067,SAO,MCZ,17,3,7314
6068,FLN,BSB,18,5,7673
6069,PMW,RIO,12,4,2975
6070,SP,BSB,20,4,8893
6071,SSA,RIO,8,5,2007
6072,SSA,FLN,14,5,3305
6073,BSB,PMW,9,3,5918
6074,SP,FLN,12,3,6491
6075,BH,REC,2,3,4812
6076,PMW,SSA,20,1,9016
6077,BH,FLN,1,2,8687
6078,SP,FLN,9,3,6485
6079,BSB,POA,7,3,7851
6080,SAO,SSA,15,2,6703
6081,BSB,REC,16,5,2598
6082,PMW,SAO,13,1,7631
6083,BSB,REC,6,1,4857
6084,MCZ,RIO,4,5,7161
6085,BSB,FLN,1,3,9966
6086,BSB,MCZ,3,3,4058
6087,BSB,REC,4,3,3661
6088,REC,SAO,3,2,8059
6089,FLN,POA,19,1,7735
6090,REC,SP,4,1,5713
6091,POA,BH,13,3,9856
6092,SSA,POA,10,3,5631
6093,POA,BH,17,4,9995
6094,BH,RIO,14,1,6553
6095,BSB,FLN,1,5,7744
6096,RIO,POA,5,2,8177
6097,REC,SAO,6,4,2910
6098,MCZ,SSA,13,5,5648
6099,POA,REC,16,3,5290
6100,SAO,BH,20,4,4390
6101,MCZ,BH,9,3,9436
6102,BH,MCZ,15,3,5008
6103,REC,BSB,4,1,5693
6104,SAO,SP,9,1,3004
6105,BSB,POA,13,2,4771
6106,SSA,SP,18,3,3755
6107,SAO,MCZ,18,3,6062
6108,RIO,BH,3,2,6694
6109,FLN,SP,7,1,3245
6110,MCZ,BSB,1,3,2047
6111,PMW,SAO,2,1,9029
6112,BH,SSA,2,5,2511
6113,SAO,FLN,13,3,5991
6114,SSA,BSB,5,3,5107
6115,POA,RIO,1,5,5664
6116,RIO,MCZ,16,3,4504
6117,PMW,BSB,17,4,7273
6118,PMW,POA,11,3,8412
6119,FLN,PMW,20,1,5983
6120,PMW,BSB,20,5,3254
6121,MCZ,SAO,5,1,5784
6122,BSB,REC,7,4,3106
6123,RIO,SSA,13,1,3570
6124,POA,BH,2,1,6026
6125,BH,REC,12,3,5657
6126,BSB,MCZ,1,1,2287
6127,MCZ,SSA,5,5,9749
6128,BH,FLN,13,1,3301
6129,BH,MCZ,2,5,3013
6130,BSB,SAO,11,2,5005
6131,PMW,BSB,3,2,7031
6132,SAO,RIO,2,4,8925
6133,SAO,SP,15,4,6371
6134,POA,SSA,15,4,8207
6135,SAO,SP,15,5,6930
6136,SSA,REC,16,1,8355
6137,FLN,PMW,15,4,6837
6138,MCZ,FLN,6,5,6921
6139,MCZ,RIO,11,3,7475
6140,REC,BSB,5,3,7598
6141,POA,SSA,8,2,8829
6142,MCZ,REC,19,1,8512
6143,REC,SP,19,4,5450
6144,MCZ,BH,16,4,3169
6145,RIO,FLN,18,3,6712
6146,SP,RIO,2,4,2764
6147,SP,MCZ,20,2,8658
6148,MCZ,SAO,17,5,7562
6149,POA,SP,2,1,6433
6150,FLN,MCZ,4,2,3175
6151,BSB,RIO,12,3,6294
6152,RIO,BSB,6,2,8664
6153,REC,BH,10,4,2452
6154,SP,BSB,6,3,3420
6155,SSA,REC,10,5,6274
6156,FLN,BSB,20,5,4690
6157,REC,BSB,6,2,5419
6158,POA,SP,17,3,9776
6159,BH,PMW,3,2,7814
6160,SAO,REC,18,2,8023
6161,BSB,MCZ,7,1,7320
6162,RIO,SP,19,5,6601
6163,SSA,PMW,19,1,6199
6164,REC,SP,10,5,2106
6165,PMW,MCZ,13,1,2742
6166,MCZ,POA,10,4,2058
6167,FLN,PMW,4,5,5678
6168,PMW,SP,6,2,7960
6169,SAO,MCZ,19,3,2770
6170,SSA,POA,6,2,3618
6171,POA,MCZ,1,5,7959
6172,SSA,REC,17,4,8028
6173,POA,BSB,20,2,2636
6174,FLN,BSB,13,1,7998
6175,PMW,SSA,16,5,9547
6176,BSB,MCZ,12,3,4778
6177,SAO,SP,5,2,4353
6178,SSA,PMW,20,3,2697
6179,BSB,POA,19,1,7612
6180,MCZ,REC,14,1,4738
6181,FLN,BSB,6,3,6250
6182,BH,SSA,17,3,7369
6183,FLN,BSB,8,3,7559
6184,REC,POA,4,5,7292
6185,BH,POA,13,3,9331
6186,SAO,BH,20,4,8721
6187,BH,REC,7,5,5557
6188,PMW,MCZ,17,4,2661
6189,RIO,MCZ,10,5,9063
6190,SAO,POA,2,3,9183
6191,BSB,RIO,11,4,4714
6192,BSB,PMW,6,2,2850
6193,FLN,SP,3,4,8813
6194,POA,BH,18,1,6932
6195,POA,RIO,7,2,6475
6196,BSB,POA,10,2,4197
6197,SP,SSA,2,3,7909
6198,BSB,REC,9,1,6740
6199,PMW,MCZ,14,2,7690
6200,BSB,REC,9,2,3533
6201,REC,POA,17,2,2839
6202,POA,RIO,4,1,6671
6203,FLN,SSA,19,3,6216
6204,SSA,MCZ,14,3,9931
6205,SP,SSA,3,3,5817
6206,PMW,BH,18,4,4503
6207,BSB,POA,6,2,2907
6208,MCZ,RIO,18,3,3919
6209,POA,MCZ,15,3,8278
6210,SP,BH,20,3,9688
6211,BH,POA,1,2,2991
6212,SSA,POA,4,5,7776
6213,POA,SP,16,1,4916
6214,REC,POA,1,2,2560
6215,RIO,PMW,7,2,9046
6216,RIO,BH,14,2,3869
6217,SP,PMW,14,2,2553
6218,PMW,REC,4,3,2516
6219,FLN,PMW,8,1,2320
6220,SP,FLN,15,5,4403
6221,SSA,POA,8,2,7537
6222,SAO,RIO,3,1,6498
6223,BSB,BH,5,2,7750
6224,PMW,REC,19,3,2973
6225,BSB,SSA,1,5,7596
6226,PMW,SP,12,1,5192
6227,POA,SP,8,4,9461
6228,SSA,RIO,8,5,2698
6229,SP,SAO,13,5,2631
6230,POA,BSB,6,1,8179
6231,POA,SP,6,1,5165
6232,SAO,SSA,17,3,2817
6233,RIO,REC,7,1,5109
6234,FLN,SAO,17,1,9443
6235,BSB,SAO,6,2,8266
6236,PMW,SP,3,3,5383
6237,RIO,REC,3,3,5826
6238,PMW,BH,11,1,9947
6239,SSA,BSB,11,4,7267
6240,REC,SAO,9,4,8631
6241,BSB,FLN,17,4,5107
6242,PMW,REC,13,4,7337
6243,REC,SAO,11,5,2281
6244,SSA,MCZ,19,1,6804
6245,SAO,SP,11,4,7820
6246,PMW,RIO,14,3,7237
6247,FLN,REC,12,4,8130
6248,PMW,SP,5,1,7667
6249,MCZ,POA,5,4,8014
6250,SAO,POA,15,4,4812
6251,RIO,MCZ,9,1,9624
6252,PMW,SP,11,1,8522
6253,BH,FLN,19,4,2578
6254,SAO,BSB,19,1,8202
6255,REC,SP,16,5,7670
6256,PMW,SSA,2,4,5443
6257,SP,BH,3,4,2804
6258,BH,POA,8,4,4040
6259,PMW,SAO,15,2,2563
6260,REC,PMW,19,3,6514
6261,SSA,REC,7,1,5151
6262,MCZ,BSB,2,5,4358
6263,REC,FLN,20,2,6961
6264,MCZ,BH,6,3,3948
6265,REC,PMW,10,5,7918
6266,SSA,SP,6,1,4516
6267,SSA,FLN,5,4,8005
6268,MCZ,REC,18,3,3316
6269,MCZ,SAO,19,3,3672
6270,SSA,REC,2,1,6176
6271,SSA,FLN,2,4,6564
6272,BSB,SAO,19,3,4159
6273,RIO,MCZ,17,1,7230
6274,PMW,BH,14,2,7973
6275,SP,PMW,7,1,4690
6276,SSA,SP,9,5,9306
6277,RIO,SAO,6,4,7452
6278,FLN,POA,6,5,7775
6279,REC,SSA,7,4,7805
6280,REC,SP,13,3,5511
6281,SSA,PMW,13,5,9817
6282,BSB,SP,20,3,9194
6283,SSA,FLN,1,2,9810
6284,MCZ,FLN,17,4,8029
6285,REC,PMW,8,2,3424
6286,POA,REC,10,5,2600
6287,FLN,MCZ,5,1,9537
6288,BH,REC,20,2,2970
6289,SSA,FLN,2,2,9361
6290,RIO,FLN,3,1,2468
6291,SP,SSA,15,5,6977
6292,PMW,SSA,6,2,2375
6293,SAO,MCZ,12,4,5021
6294,REC,RIO,18,2,2192
6295,FLN,SSA,11,1,2673
6296,BSB,SSA,8,3,7899
6297,SSA,REC,15,3,6458
6298,RIO,SAO,3,5,2398
6299,SP,SAO,3,2,4441
6300,RIO,SP,19,1,9789
6301,SP,REC,15,4,9759
6302,SSA,RIO,9,2,9936
6303,BSB,REC,20,3,5619
6304,POA,SAO,10,3,6884
6305,PMW,POA,12,4,3100
6306,BH,BSB,13,5,6084
6307,SAO,FLN,16,3,5519
6308,SAO,FLN,7,4,3928
6309,SAO,BSB,8,2,7173
6310,RIO,MCZ,1,3,9200
6311,SAO,REC,15,2,7550
6312,MCZ,BSB,3,3,9897
6313,POA,SSA,15,3,7037
6314,BSB,SSA,11,2,7492
6315,FLN,SAO,16,2,2782
6316,REC,SSA,20,5,7622
6317,MCZ,PMW,5,4,6947
6318,REC,PMW,4,1,5098
6319,MCZ,SP,15,2,8669
6320,REC,SP,18,1,6169
6321,BSB,MCZ,17,5,2384
6322,REC,FLN,17,5,6730
6323,REC,FLN,15,4,8540
6324,SAO,FLN,1,1,7603
6325,FLN,SSA,9,1,9392
6326,SP,BH,20,5,6995
6327,PMW,SP,18,1,4162
6328,SSA,POA,6,5,4979
6329,FLN,POA,12,2,4705
6330,PMW,FLN,13,4,5600
6331,SSA,SAO,12,2,9548
6332,REC,PMW,10,1,4709
6333,BH,FLN,4,1,7012
6334,SAO,BH,14,3,6150
6335,SAO,MCZ,5,1,5244
6336,MCZ,REC,11,4,6391
6337,SP,SAO,17,4,2103
6338,BH,SP,9,5,7559
6339,SAO,BH,18,4,3378
6340,RIO,SSA,6,5,3109
6341,MCZ,PMW,8,3,3569
6342,POA,MCZ,2,4,3251
6343,FLN,SAO,7,2,7004
6344,SSA,RIO,4,2,7827
6345,PMW,BSB,13,3,3861
6346,PMW,RIO,3,5,8577
6347,BSB,RIO,6,1,3917
6348,PMW,POA,15,3,9197
6349,POA,SP,12,3,8207
6350,FLN,SSA,1,5,8692
6351,PMW,SSA,17,1,6172
6352,SAO,SSA,10,5,3108
6353,BH,REC,19,3,7334
6354,REC,POA,4,2,7175
6355,SP,FLN,15,4,9594
6356,SAO,REC,18,5,4606
6357,MCZ,SSA,8,4,4332
6358,PMW,SP,19,2,7264
6359,SAO,FLN,15,2,2470
6360,SP,SAO,10,1,4190
6361,BSB,SSA,15,4,6696
6362,SAO,RIO,14,5,5019
6363,FLN,PMW,19,3,5555
6364,SAO,SSA,3,4,9397
6365,REC,SP,13,3,5108
6366,SSA,PMW,2,5,3948
6367,FLN,MCZ,16,5,7075
6368,SSA,BSB,10,1,4174
6369,SSA,MCZ,4,5,2288
6370,RIO,REC,20,3,6254
6371,RIO,MCZ,2,5,7932
6372,FLN,REC,2,2,9737
6373,BH,RIO,20,2,2809
6374,SP,SSA,2,4,8804
6375,BH,BSB,1,3,8252
6376,BSB,SP,3,5,2761
6377,MCZ,SSA,10,3,3840
6378,BSB,FLN,6,2,6866
6379,SP,PMW,7,3,4852
6380,BH,SAO,8,5,8579
6381,SSA,FLN,9,3,3109
6382,PMW,POA,17,2,5823
6383,BSB,MCZ,7,5,7005
6384,POA,REC,9,3,5169
6385,RIO,MCZ,3,1,9845
6386,BH,RIO,17,3,2457
6387,BH,POA,2,2,2426
6388,SAO,SP,16,1,6191
6389,SP,FLN,1,1,4361
6390,SAO,BSB,20,2,3548
6391,RIO,PMW,18,4,2750
6392,BSB,MCZ,7,4,7248
6393,SAO,MCZ,7,4,7275
6394,SAO,REC,1,1,9907
6395,SP,RIO,10,1,2968
6396,RIO,MCZ,9,1,6492
6397,MCZ,FLN,17,5,4109
6398,SAO,FLN,5,3,7806
6399,REC,MCZ,20,2,5492
6400,REC,PMW,15,4,7360
6401,POA,BH,10,2,2119
6402,BH,REC,13,2,7488
6403,BSB,SAO,2,2,5516
6404,RIO,PMW,15,3,8706
6405,SSA,SAO,9,5,7117
6406,SSA,POA,12,4,4310
6407,SP,RIO,20,1,8574
6408,SSA,REC,7,5,6055
6409,MCZ,BSB,3,1,2787
6410,BH,BSB,11,3,3596
6411,POA,MCZ,17,4,4660
6412,POA,SP,12,2,2422
6413,PMW,POA,20,1,8617
6414,SAO,SP,6,5,4785
6415,SAO,BH,20,3,7441
6416,BSB,REC,17,5,7613
6417,BH,SAO,11,3,8134
6418,SP,BH,19,3,4039
6419,POA,SAO,1,1,9921
6420,REC,POA,1,1,2913
6421,MCZ,BSB,12,5,9024
6422,PMW,RIO,20,4,5138
6423,RIO,PMW,18,4,7774
6424,FLN,SSA,19,1,9241
6425,POA,BH,9,3,7131
6426,SSA,REC,8,5,2463
6427,SAO,SP,13,2,9136
6428,SAO,RIO,17,1,9608
6429,SSA,FLN,9,4,8524
6430,BSB,BH,20,5,2419
6431,RIO,BH,2,1,3235
6432,FLN,BSB,9,2,8232
6433,FLN,BH,2,2,2978
6434,FLN,SAO,9,4,6046
6435,SAO,POA,11,1,8585
6436,PMW,RIO,6,1,7725
6437,MCZ,BSB,13,3,6555
6438,REC,MCZ,2,2,4569
6439,RIO,PMW,3,2,6249
6440,BH,MCZ,9,3,5365
6441,REC,BSB,4,3,9358
6442,MCZ,FLN,7,4,7800
6443,BSB,SSA,19,2,2285
6444,SAO,REC,13,3,2848
6445,BH,SAO,8,3,8971
6446,POA,SAO,4,4,7143
6447,MCZ,SAO,4,1,6467
6448,SSA,RIO,12,4,5865
6449,BH,SP,1,5,2649
6450,MCZ,REC,17,2,9343
6451,SP,SSA,9,1,7293
6452,REC,MCZ,10,2,9000
6453,MCZ,BH,4,2,6053
6454,SP,SSA,1,3,6126
6455,SP,SSA,6,5,6289
6456,SP,SSA,19,1,2538
6457,REC,RIO,2,2,5875
6458,SP,RIO,8,1,2561
6459,REC,SP,7,3,6515
6460,RIO,MCZ,9,1,3621
6461,SP,PMW,19,5,4503
6462,FLN,MCZ,9,5,3153
6463,RIO,PMW,8,4,4677
6464,BSB,SP,20,2,7714
6465,BH,POA,15,4,5731
6466,SSA,REC,18,4,6698
6467,BSB,SSA,6,2,3362
6468,BH,MCZ,17,1,5652
6469,SAO,FLN,6,3,5031
6470,FLN,BSB,12,2,5943
6471,SAO,SP,8,1,6990
