Cliente,Saída,Chegada,Estadia (em dias),Estrelas,Orçamento (em reais)
3357,FLN,POA,14,4,5109
3358,RIO,SSA,6,2,6807
3359,PMW,MCZ,16,4,8362
3360,RIO,FLN,4,2,2134
3361,SSA,PMW,10,5,4302
3362,RIO,SSA,10,1,2894
3363,SP,RIO,17,2,5069
3364,RIO,REC,14,1,8926
3365,POA,RIO,14,1,8476
3366,PMW,SAO,19,1,2944
3367,RIO,SAO,4,2,9717
3368,BSB,BH,7,1,2403
3369,BH,REC,9,3,6027
3370,FLN,PMW,8,3,7837
3371,RIO,SAO,13,3,3973
3372,PMW,SP,2,2,8676
3373,BSB,FLN,20,1,9681
3374,BSB,PMW,13,4,9904
3375,PMW,SSA,9,3,7254
3376,BSB,SSA,7,2,3934
3377,SP,BSB,4,4,8371
3378,BSB,POA,1,4,4256
3379,RIO,SAO,18,3,5138
3380,SAO,BH,15,1,7167
3381,BH,SSA,16,3,7453
3382,SP,FLN,15,4,2857
3383,BSB,RIO,17,1,5420
3384,POA,SP,8,4,4805
3385,FLN,REC,7,1,6618
3386,BSB,PMW,20,3,4919
3387,SAO,MCZ,4,2,9224
3388,SAO,BH,7,1,5627
3389,SSA,FLN,3,5,4123
3390,PMW,MCZ,1,4,6464
3391,MCZ,SAO,10,3,9698
3392,SSA,PMW,3,3,7636
3393,SP,BH,3,3,6731
3394,PMW,BH,5,2,4419
3395,BH,PMW,12,3,6932
3396,SSA,SP,18,4,9744
3397,BSB,PMW,7,2,9523
3398,FLN,BH,11,4,2923
3399,RIO,MCZ,20,4,6976
3400,BSB,PMW,17,1,7109
3401,PMW,BSB,16,1,2399
3402,POA,RIO,4,1,8317
3403,RIO,SSA,5,2,7080
3404,BH,SSA,9,3,6844
3405,SSA,RIO,11,5,2644
3406,SAO,RIO,10,4,3545
3407,SSA,PMW,19,1,3137
3408,BSB,MCZ,3,4,9773
3409,SP,RIO,15,2,6183
3410,BH,RIO,17,4,6258
3411,FLN,SSA,8,2,2708
3412,PMW,SP,2,5,3543
3413,BH,BSB,13,2,2102
3414,BSB,SSA,1,2,5335
3415,PMW,BSB,5,5,5360
3416,SP,BH,2,5,5742
3417,SP,PMW,1,5,7352
3418,SAO,SP,15,2,4142
3419,BSB,SSA,7,2,5925
3420,REC,BSB,7,1,6050
3421,RIO,BH,14,5,8404
3422,RIO,BH,5,2,3361
3423,RIO,REC,13,2,7765
3424,MCZ,SAO,10,3,2325
3425,BSB,SP,19,1,9839
3426,POA,SSA,13,4,8621
3427,SP,FLN,6,2,2167
3428,SAO,SSA,16,1,5769
3429,POA,SP,15,2,5881
3430,BH,RIO,8,3,7063
3431,SSA,BH,7,2,2626
3432,BH,SAO,12,5,3020
3433,POA,REC,8,4,6361
3434,POA,BSB,13,2,6784
3435,SAO,BSB,9,1,3041
3436,POA,REC,18,4,9464
3437,PMW,SSA,8,1,8360
3438,BH,FLN,19,1,7396
3439,SAO,POA,9,3,7427
3440,POA,PMW,18,3,5303
3441,PMW,SSA,5,4,4485
3442,POA,MCZ,2,5,2129
3443,BH,SAO,12,2,2691
3444,BSB,SP,8,3,4266
3445,REC,RIO,5,4,2899
3446,FLN,PMW,20,4,5388
3447,RIO,SP,17,4,8104
3448,REC,BH,2,5,3937
3449,FLN,RIO,12,4,7530
3450,BH,RIO,10,3,9080
3451,SAO,PMW,5,2,2701
3452,SSA,PMW,20,3,5632
3453,POA,FLN,9,2,8876
3454,BSB,MCZ,17,1,6688
3455,BSB,BH,7,1,6628
3456,REC,POA,19,1,3422
3457,MCZ,SSA,8,1,7337
3458,MCZ,FLN,14,2,5673
3459,MCZ,BH,13,2,2018
3460,BH,REC,4,1,6950
3461,BSB,SAO,14,2,2533
3462,BSB,SSA,19,3,4310
3463,RIO,POA,9,4,7784
3464,BH,SP,6,3,7519
3465,BSB,RIO,4,4,3961
3466,SAO,FLN,5,3,3216
3467,REC,SAO,7,5,9338
3468,PMW,SAO,8,5,3839
3469,SAO,POA,14,1,4506
3470,SAO,BH,12,2,4617
3471,SP,FLN,12,4,9722
3472,REC,MCZ,15,3,3074
3473,POA,SAO,9,1,6247
3474,SAO,REC,17,2,8168
3475,RIO,BSB,7,2,6774
3476,SSA,SP,17,2,9314
3477,SSA,FLN,11,2,7794
3478,MCZ,FLN,12,3,4176
3479,BH,FLN,4,5,5545
3480,REC,SAO,19,3,9272
3481,BSB,PMW,12,1,8092
3482,POA,PMW,4,4,9400
3483,SP,REC,3,1,7577
3484,FLN,SAO,2,5,8869
3485,RIO,FLN,19,2,6747
3486,SP,FLN,16,3,7095
3487,SP,SAO,4,2,4854
3488,BSB,MCZ,9,4,5150
3489,REC,SAO,17,4,3545
3490,REC,BH,11,5,5349
3491,PMW,SAO,17,4,9401
3492,MCZ,REC,17,1,6853
3493,PMW,REC,12,1,8970
3494,SSA,FLN,10,2,8571
3495,PMW,BSB,20,2,4989
3496,FLN,RIO,12,5,5277
3497,PMW,REC,18,4,4303
3498,SAO,BH,1,1,4000
3499,SSA,MCZ,16,1,7995
3500,MCZ,FLN,1,1,4867
3501,MCZ,BSB,19,2,2018
3502,SSA,FLN,11,5,7001
3503,PMW,FLN,9,5,2277
3504,PMW,BH,16,3,6813
3505,FLN,BSB,9,2,6315
3506,REC,BSB,16,1,8297
3507,SSA,MCZ,20,2,3819
3508,PMW,FLN,20,5,8378
3509,POA,SAO,12,5,8675
3510,POA,FLN,14,3,9592
3511,SP,REC,5,3,7352
3512,RIO,SAO,13,5,4266
3513,BSB,RIO,1,2,2966
3514,REC,SAO,11,4,3501
3515,MCZ,BH,13,3,4658
3516,SAO,RIO,10,5,3663
3517,REC,SAO,2,2,2990
3518,RIO,SAO,11,3,3511
3519,POA,RIO,6,4,4175
3520,SP,MCZ,13,4,5918
3521,REC,MCZ,5,5,5364
3522,SAO,SSA,1,1,3972
3523,FLN,REC,1,5,3039
3524,PMW,SP,5,2,4504
3525,SAO,BH,11,1,7068
3526,SSA,SAO,8,5,5200
3527,SSA,MCZ,19,5,5940
3528,SAO,REC,3,4,2220
3529,BSB,POA,1,1,8474
3530,MCZ,POA,20,1,2868
3531,REC,MCZ,8,3,6383
3532,POA,SSA,13,4,8309
3533,FLN,SAO,20,2,6402
3534,PMW,SAO,7,5,3895
3535,PMW,REC,13,5,9694
3536,SP,BSB,3,3,7474
3537,BSB,SP,7,2,5482
3538,RIO,SSA,15,4,6391
3539,BH,FLN,20,5,3458
3540,PMW,FLN,11,5,2154
3541,SP,BH,9,2,7302
3542,SSA,BSB,8,1,3715
3543,BSB,MCZ,8,2,8131
3544,REC,SP,18,2,6703
3545,POA,FLN,15,1,9092
3546,REC,SP,19,4,3620
3547,PMW,SP,2,1,6238
3548,REC,BSB,18,5,8080
3549,PMW,REC,15,2,2999
3550,MCZ,RIO,13,2,7254
3551,REC,POA,11,5,7939
3552,PMW,RIO,9,5,9519
3553,BH,POA,9,1,3638
3554,PMW,BH,13,1,3223
3555,MCZ,SAO,5,3,6272
3556,BSB,SAO,19,3,4481
3557,POA,BSB,19,1,9487
3558,REC,POA,14,2,8839
3559,PMW,REC,13,1,9059
3560,REC,BH,11,2,9401
3561,SSA,PMW,15,1,5991
3562,PMW,POA,15,5,5160
3563,BSB,SSA,13,5,6471
3564,PMW,REC,15,1,4499
3565,BSB,PMW,8,2,9680
3566,PMW,MCZ,12,5,9131
3567,BSB,SAO,4,4,8863
3568,BH,FLN,16,5,8534
3569,BH,BSB,8,5,7585
3570,RIO,SP,9,2,2546
3571,SSA,POA,10,4,6747
3572,PMW,SAO,14,5,7040
3573,PMW,SSA,15,1,4934
3574,FLN,POA,14,3,9677
3575,BSB,PMW,12,3,5966
3576,MCZ,FLN,7,5,6042
3577,RIO,SP,6,5,7821
3578,FLN,RIO,5,3,2566
3579,SAO,MCZ,19,3,3584
3580,BH,POA,13,3,8721
3581,BSB,REC,1,5,7861
3582,POA,FLN,14,3,6225
3583,SSA,FLN,18,2,5106
3584,PMW,SSA,17,5,4315
3585,SP,SAO,5,5,5467
3586,POA,BSB,7,3,9423
3587,BH,MCZ,1,3,7847
3588,RIO,REC,19,4,8342
3589,BH,SAO,12,5,4146
3590,SP,BH,8,5,5399
3591,SAO,PMW,10,1,4814
3592,MCZ,SSA,16,1,7160
3593,SP,FLN,10,1,6603
3594,POA,FLN,7,4,6630
3595,POA,REC,2,5,5105
3596,MCZ,SP,16,5,8285
3597,REC,RIO,4,1,7767
3598,PMW,SAO,11,5,3167
3599,SP,BH,10,5,5460
3600,POA,MCZ,3,3,7513
3601,BSB,MCZ,10,5,9199
3602,SAO,FLN,6,3,8502
3603,BSB,MCZ,12,5,6905
3604,SAO,POA,19,1,8628
3605,BH,RIO,5,1,8053
3606,BH,SSA,4,3,2906
3607,RIO,BH,19,4,2155
3608,SSA,BH,17,4,9543
3609,BH,SP,9,5,2425
3610,BH,POA,14,3,8820
3611,BH,PMW,11,2,7572
3612,BH,SSA,3,3,3428
3613,SP,SAO,5,3,5007
3614,POA,SP,16,1,2715
3615,RIO,SSA,2,4,4353
3616,POA,RIO,8,5,3027
3617,SP,REC,17,1,3186
3618,RIO,POA,20,2,5178
3619,BSB,PMW,6,4,9584
3620,FLN,SSA,5,2,9654
3621,SP,RIO,4,2,8487
3622,BH,REC,20,1,9255
3623,SSA,SAO,9,1,5379
3624,REC,FLN,8,1,2684
3625,BH,BSB,18,1,7170
3626,PMW,MCZ,16,2,5840
3627,MCZ,FLN,15,4,5343
3628,POA,SP,3,4,2978
3629,SAO,REC,15,4,8899
3630,FLN,BH,18,4,8787
3631,PMW,RIO,7,3,3888
3632,SP,PMW,12,5,9520
3633,RIO,BSB,12,5,8556
3634,REC,POA,15,5,7558
3635,BH,FLN,1,1,9777
3636,POA,FLN,19,4,6249
3637,SAO,BH,19,2,2360
3638,PMW,RIO,9,4,5272
3639,SSA,PMW,14,1,3280
3640,FLN,REC,8,2,2983
3641,BH,SP,1,5,2548
3642,SAO,BH,12,1,6307
3643,MCZ,REC,9,1,3694
3644,MCZ,FLN,5,4,6935
3645,RIO,PMW,8,2,5882
3646,SAO,RIO,17,4,8649
3647,SSA,SP,5,4,2899
3648,SP,FLN,2,3,9308
3649,BSB,RIO,18,1,3441
3650,SAO,FLN,13,5,6643
3651,MCZ,PMW,15,4,8538
3652,REC,BH,10,3,8223
3653,MCZ,SP,17,2,3698
3654,MCZ,FLN,16,1,4656
3655,RIO,SSA,10,2,2967
3656,SAO,REC,9,5,9618
3657,SSA,SP,13,2,7874
3658,SSA,FLN,7,3,2531
3659,FLN,RIO,8,5,7233
3660,REC,PMW,16,1,9434
3661,PMW,POA,5,1,8311
3662,FLN,REC,20,3,8360
3663,POA,PMW,6,5,6859
3664,BSB,SSA,5,3,5164
3665,BH,SSA,7,3,9230
3666,REC,BSB,1,1,9204
3667,PMW,POA,4,3,9773
3668,MCZ,BH,6,2,6793
3669,SP,MCZ,9,2,9231
3670,REC,SAO,19,2,2884
3671,RIO,SP,16,4,9500
3672,POA,SSA,18,2,9120
3673,RIO,MCZ,17,1,4598
3674,POA,PMW,16,1,4638
3675,SP,POA,7,5,8906
3676,REC,SP,4,1,9218
3677,RIO,BSB,19,2,2579
3678,BSB,SSA,11,2,2604
3679,POA,REC,8,1,2161
3680,SSA,SP,9,3,6082
3681,SAO,MCZ,2,1,3356
3682,BSB,RIO,9,2,3876
3683,MCZ,RIO,12,5,7740
3684,FLN,BSB,19,3,8014
3685,SSA,RIO,10,1,8274
3686,PMW,SAO,15,5,9085
3687,BH,SSA,9,4,3030
3688,PMW,BSB,18,3,2545
3689,PMW,MCZ,16,3,2072
3690,POA,SAO,9,4,6213
3691,SSA,POA,18,1,5865
3692,SAO,BSB,19,4,5910
3693,SAO,BH,8,5,5928
3694,BH,PMW,10,3,9001
3695,PMW,SSA,14,2,2874
3696,FLN,BSB,1,1,8051
3697,POA,BH,5,5,7372
3698,SSA,POA,17,2,3372
3699,SP,SSA,7,2,3980
3700,SSA,BH,15,3,3357
3701,FLN,SAO,15,4,4680
3702,BSB,SAO,13,4,8319
3703,MCZ,BSB,13,1,5980
3704,RIO,MCZ,19,4,4181
3705,BSB,POA,18,2,6677
3706,FLN,SP,11,2,5343
3707,SP,MCZ,16,4,4159
3708,BSB,REC,15,1,6270
3709,POA,SAO,12,5,7114
3710,SAO,PMW,15,2,6915
3711,SSA,SP,18,4,3662
3712,REC,MCZ,14,5,9785
3713,POA,RIO,5,3,3184
3714,SSA,RIO,6,4,9041
3715,FLN,BH,12,2,6800
3716,SAO,BSB,8,2,5772
3717,FLN,MCZ,10,2,6378
3718,SAO,MCZ,12,1,8541
3719,RIO,REC,10,1,9581
3720,BSB,PMW,18,2,5458
3721,BSB,FLN,11,2,8502
3722,MCZ,SP,4,3,9349
3723,BH,POA,20,4,8434
3724,SAO,RIO,9,4,8793
3725,SAO,RIO,6,4,2161
3726,BSB,PMW,8,3,3459
3727,FLN,SSA,9,4,7564
3728,FLN,PMW,7,1,8360
3729,SSA,MCZ,1,4,9149
3730,POA,SAO,11,2,3020
3731,BH,MCZ,5,2,7082
3732,BH,FLN,15,1,9505
3733,REC,PMW,13,2,2201
3734,BH,SSA,18,4,4426
3735,BSB,POA,1,2,7903
3736,REC,SP,6,2,7265
3737,SP,MCZ,10,3,6874
3738,PMW,POA,8,3,3903
3739,POA,MCZ,20,1,8256
3740,PMW,MCZ,13,4,8978
3741,REC,SP,12,3,4069
3742,PMW,SAO,17,3,2591
3743,MCZ,POA,12,1,4219
3744,SAO,MCZ,4,3,6724
3745,MCZ,POA,15,1,5682
3746,MCZ,FLN,16,4,3337
3747,POA,SP,14,3,2361
3748,PMW,POA,16,3,4928
3749,SAO,BSB,2,5,6154
3750,BSB,SSA,6,2,7145
3751,RIO,REC,8,4,3457
3752,FLN,SP,2,1,4052
3753,SSA,BSB,9,5,8483
3754,FLN,BH,8,5,8204
3755,REC,FLN,6,5,8972
3756,SSA,SAO,10,3,6756
3757,SSA,SAO,18,1,9548
3758,BH,MCZ,13,5,3506
3759,SP,BH,2,3,7939
3760,BSB,SP,12,3,8897
3761,PMW,REC,17,3,8759
3762,SP,SAO,7,1,2065
3763,SAO,MCZ,18,1,3729
3764,BH,RIO,2,5,5656
3765,SP,BH,10,2,9445
3766,SP,RIO,3,3,8569
3767,BSB,REC,4,4,4698
3768,BSB,PMW,20,5,7240
3769,SP,POA,20,3,7641
3770,SSA,RIO,11,3,2040
3771,SAO,REC,11,1,6352
3772,RIO,SSA,5,2,5126
3773,POA,SP,5,4,7782
3774,SSA,PMW,2,5,3039
3775,BH,RIO,6,5,3561
3776,RIO,MCZ,1,2,2523
3777,MCZ,SAO,2,4,4526
3778,PMW,RIO,20,3,7529
3779,PMW,SP,7,3,3497
3780,PMW,RIO,8,3,6497
3781,SP,BH,12,1,8626
3782,RIO,REC,2,4,3994
3783,SAO,BH,16,3,7647
3784,SSA,SP,1,5,4435
3785,RIO,FLN,12,1,2033
3786,MCZ,BSB,13,3,6679
3787,REC,MCZ,11,4,6009
3788,MCZ,FLN,1,1,2701
3789,SAO,SSA,15,2,8049
3790,RIO,BSB,9,3,8124
3791,SSA,BSB,17,3,7933
3792,POA,MCZ,3,1,3819
3793,RIO,FLN,1,3,6962
3794,MCZ,SP,3,2,3331
3795,RIO,MCZ,20,5,5137
3796,BSB,REC,18,1,4980
3797,MCZ,SAO,3,1,5397
3798,FLN,SSA,13,1,9013
3799,BH,SP,20,1,8997
3800,REC,POA,5,3,7852
3801,MCZ,RIO,13,3,5977
3802,PMW,POA,12,5,7783
3803,POA,SSA,12,1,3297
3804,BSB,SP,8,1,4618
3805,SAO,FLN,5,3,3558
3806,REC,FLN,18,5,6685
3807,RIO,SP,13,2,3445
3808,SSA,FLN,1,3,9852
3809,RIO,BH,12,5,5001
3810,RIO,BSB,17,2,3167
3811,BSB,BH,18,4,2081
3812,PMW,RIO,17,4,9551
3813,BSB,POA,17,3,6688
3814,BSB,SP,3,4,7421
3815,BSB,SSA,16,5,3079
3816,RIO,SSA,10,2,4875
3817,SSA,BH,2,1,3595
3818,RIO,POA,16,1,5133
3819,SAO,BSB,14,1,6006
3820,SSA,BH,7,4,9540
3821,SP,MCZ,18,2,6952
3822,PMW,SSA,17,5,8413
3823,MCZ,BH,7,1,7460
3824,MCZ,BSB,8,1,2017
3825,SAO,FLN,4,3,9026
3826,FLN,RIO,2,2,8409
3827,BSB,REC,10,1,8756
3828,PMW,REC,17,5,6573
3829,MCZ,FLN,8,5,7919
3830,SSA,RIO,10,2,9500
3831,FLN,POA,15,3,7908
3832,BSB,BH,20,1,9764
3833,REC,RIO,16,3,9689
3834,FLN,RIO,20,1,3923
3835,BSB,BH,2,5,3002
3836,POA,RIO,10,3,6957
3837,FLN,SP,18,5,5961
3838,SP,MCZ,5,1,4739
3839,RIO,SSA,3,2,7589
3840,PMW,SSA,7,3,2164
3841,SSA,SP,16,2,5070
3842,POA,RIO,10,5,5752
3843,MCZ,REC,10,4,9578
3844,PMW,SP,12,5,8570
3845,MCZ,SAO,5,3,9898
3846,BSB,RIO,5,1,7589
3847,REC,PMW,17,1,9803
3848,SAO,FLN,6,3,3433
3849,PMW,FLN,16,1,3311
3850,SAO,MCZ,17,2,2626
3851,POA,RIO,10,5,7023
3852,REC,FLN,3,1,7708
3853,SSA,POA,11,3,9993
3854,FLN,RIO,12,3,9407
3855,RIO,SP,15,3,3712
3856,POA,BSB,16,4,4815
3857,REC,FLN,10,3,3209
3858,SSA,SAO,16,1,7785
3859,MCZ,PMW,5,3,5633
3860,SAO,POA,6,2,5292
3861,BH,SP,6,2,2170
3862,SSA,SP,4,3,7192
3863,RIO,SP,2,2,4404
3864,FLN,MCZ,9,4,8060
3865,REC,MCZ,11,4,8740
3866,POA,SSA,6,4,4618
3867,BSB,FLN,6,4,4432
3868,MCZ,POA,8,5,3290
3869,PMW,BSB,14,5,6316
3870,SAO,POA,4,3,5482
3871,BSB,POA,6,4,7588
3872,BH,BSB,2,4,6095
3873,FLN,SSA,20,2,5879
3874,SAO,POA,7,2,2544
3875,RIO,PMW,2,1,3164
3876,REC,POA,16,3,5688
3877,BH,FLN,12,3,2634
3878,POA,BH,2,4,6002
3879,RIO,SAO,4,5,2320
3880,SAO,SSA,5,3,7604
3881,FLN,PMW,10,5,5992
3882,POA,MCZ,18,5,3987
3883,MCZ,FLN,20,2,2276
3884,SSA,SAO,12,5,7559
3885,FLN,SP,1,4,7345
3886,PMW,MCZ,17,4,2162
3887,REC,SP,19,5,2112
3888,BH,SSA,14,2,8653
3889,REC,PMW,17,1,4723
3890,PMW,FLN,11,1,7931
3891,BSB,POA,17,5,9452
3892,PMW,BH,18,2,6251
3893,SSA,REC,1,3,5911
3894,MCZ,REC,5,3,2375
3895,MCZ,SAO,1,1,2587
3896,SAO,SSA,7,1,5999
3897,SSA,MCZ,10,1,6135
3898,SSA,MCZ,2,1,4272
3899,RIO,REC,11,3,3574
3900,REC,FLN,6,4,4380
3901,SAO,PMW,9,5,5436
3902,REC,FLN,12,4,4375
3903,FLN,SSA,13,5,7687
3904,RIO,MCZ,8,3,2169
3905,PMW,BH,3,2,4585
3906,BSB,POA,6,1,4109
3907,SAO,BSB,1,3,5067
3908,SAO,PMW,17,4,2530
3909,FLN,PMW,18,1,7657
3910,BH,POA,18,1,7195
3911,BSB,BH,7,1,4624
3912,SAO,MCZ,19,4,5956
3913,RIO,POA,19,3,8697
3914,SSA,POA,17,3,9257
3915,PMW,BH,16,5,6996
3916,POA,MCZ,16,3,4659
3917,POA,RIO,18,1,6946
3918,POA,MCZ,6,1,6473
3919,BSB,PMW,10,3,6562
3920,SAO,REC,18,2,3952
3921,PMW,BH,6,3,4256
3922,SSA,BH,17,1,6318
3923,SSA,MCZ,1,5,5578
3924,SAO,BH,9,4,9044
3925,BSB,PMW,10,2,5418
3926,BSB,MCZ,9,5,7356
3927,BH,REC,8,3,3659
3928,POA,RIO,15,4,8666
3929,SP,BSB,4,3,7110
3930,SAO,MCZ,4,5,4380
3931,BSB,FLN,12,1,8435
3932,BSB,FLN,6,5,9836
3933,SP,BH,15,4,2500
3934,SAO,RIO,1,4,5483
3935,PMW,BSB,20,5,4085
3936,SAO,POA,9,4,4360
3937,SAO,SP,5,5,2760
3938,POA,SP,7,3,7219
3939,SP,RIO,11,1,9760
3940,SP,FLN,6,2,2878
3941,SP,FLN,19,5,5811
3942,BSB,BH,9,1,7066
3943,POA,BSB,17,5,6826
3944,REC,POA,16,4,7482
3945,POA,RIO,1,5,7976
3946,MCZ,SP,8,5,8513
3947,SAO,MCZ,3,5,6234
3948,BSB,SSA,10,2,4573
3949,SP,SAO,20,3,8069
3950,PMW,SAO,4,2,8187
3951,BSB,SSA,12,3,4235
3952,BH,PMW,14,2,3263
3953,RIO,FLN,18,1,3949
3954,BH,BSB,15,2,6492
3955,RIO,SAO,6,2,6630
3956,SP,FLN,3,2,4442
3957,POA,BH,4,2,8348
3958,SAO,RIO,17,5,7412
3959,BSB,RIO,3,5,2446
3960,FLN,POA,17,1,6637
3961,FLN,RIO,18,5,9387
3962,RIO,REC,3,1,6089
3963,BH,SP,10,3,7545
3964,SSA,SP,1,4,9817
3965,SAO,FLN,14,2,2321
3966,POA,SSA,5,1,5356
3967,SSA,REC,16,5,5073
3968,MCZ,RIO,9,3,2299
3969,PMW,SSA,12,4,9225
3970,MCZ,BH,9,5,6610
3971,SAO,REC,10,4,7422
3972,REC,FLN,14,1,5905
3973,FLN,POA,6,1,5971
3974,SP,SAO,20,5,7728
3975,PMW,BSB,12,5,5028
3976,FLN,SSA,19,4,7389
3977,MCZ,SSA,4,3,5087
3978,RIO,REC,12,5,8364
3979,BSB,PMW,13,2,2485
3980,RIO,POA,10,1,9932
3981,SSA,REC,20,3,8062
3982,REC,FLN,15,1,9446
3983,SAO,PMW,16,1,3136
3984,MCZ,BH,13,2,5500
3985,PMW,FLN,1,5,9903
3986,POA,PMW,18,2,7580
3987,MCZ,SP,6,4,2364
3988,MCZ,PMW,1,5,7146
3989,BSB,BH,1,2,3068
3990,PMW,SAO,12,2,2124
3991,SSA,MCZ,14,3,7339
3992,MCZ,FLN,17,5,4026
3993,SSA,SP,2,1,5657
3994,SP,BSB,6,5,9517
3995,POA,BH,4,4,4637
3996,BH,SSA,3,1,3595
3997,SSA,RIO,19,4,3276
3998,BH,FLN,19,4,6616
3999,RIO,BH,9,4,8117
4000,MCZ,SSA,5,2,3169
4001,BSB,RIO,16,1,7206
4002,SP,BSB,18,5,9644
4003,REC,BH,18,4,2904
4004,BSB,SP,12,1,4198
4005,REC,SP,8,4,6837
4006,PMW,FLN,6,1,5346
4007,PMW,SP,14,2,5255
4008,REC,SSA,6,4,8737
4009,FLN,MCZ,14,2,2314
4010,MCZ,RIO,14,2,3379
4011,BSB,RIO,7,3,2657
4012,FLN,REC,13,2,8846
4013,MCZ,BSB,7,1,2448
4014,BSB,POA,5,1,8301
4015,MCZ,FLN,1,4,5128
4016,PMW,RIO,4,1,3096
4017,BSB,FLN,5,2,7690
4018,RIO,BSB,8,2,8601
4019,FLN,POA,17,2,5440
4020,MCZ,RIO,3,4,6130
4021,BH,RIO,18,5,5697
4022,POA,MCZ,1,3,3762
4023,BH,MCZ,6,3,3730
4024,PMW,BSB,8,2,4757
4025,SP,PMW,7,2,4732
4026,MCZ,POA,2,1,6120
4027,SSA,RIO,3,1,9478
4028,PMW,SP,18,1,6133
4029,FLN,SSA,5,2,7074
4030,PMW,BH,4,1,8992
4031,REC,SSA,2,4,9809
4032,RIO,SSA,9,4,4470
4033,BH,FLN,12,2,4249
4034,SSA,FLN,5,4,9553
4035,BH,SAO,19,4,3929
4036,PMW,SP,2,4,9820
4037,BH,BSB,6,4,3807
4038,RIO,FLN,5,3,5734
4039,SP,BH,2,5,7497
4040,RIO,BH,2,4,3655
4041,SP,RIO,8,2,2000
4042,SSA,BSB,11,3,3602
4043,FLN,PMW,5,2,3352
4044,SAO,REC,10,1,3020
4045,PMW,BH,18,4,9006
4046,SAO,PMW,3,1,8263
4047,SAO,POA,14,4,3677
4048,PMW,MCZ,10,2,6051
4049,PMW,FLN,12,3,7458
4050,FLN,REC,14,5,8330
4051,BH,MCZ,14,5,2437
4052,POA,PMW,20,1,8402
4053,BSB,REC,15,5,2481
4054,BSB,PMW,19,1,8425
4055,BH,SP,9,3,8283
4056,SAO,FLN,15,5,9275
4057,PMW,SP,19,2,2948
4058,REC,BSB,9,3,6491
4059,SSA,BH,10,1,8025
4060,BH,FLN,4,3,3558
4061,BH,REC,10,5,6742
4062,BSB,SP,8,2,7193
4063,PMW,POA,9,5,2913
4064,POA,BSB,19,4,3650
4065,MCZ,BSB,19,3,5517
4066,BH,SP,5,4,3939
4067,SP,FLN,19,1,6159
4068,MCZ,BSB,14,3,9210
4069,PMW,REC,6,1,9976
4070,SAO,REC,2,4,5992
4071,MCZ,PMW,18,2,9014
4072,PMW,POA,1,4,2899
4073,MCZ,POA,7,3,4324
4074,POA,PMW,16,2,2338
4075,SP,SAO,11,3,3498
4076,REC,SSA,11,3,6250
4077,BSB,PMW,20,1,9127
4078,SSA,PMW,8,1,9194
4079,SAO,PMW,18,1,8396
4080,FLN,BH,8,4,7009
4081,SSA,REC,1,5,5325
4082,PMW,REC,3,2,5255
4083,POA,PMW,6,5,8829
4084,BH,PMW,19,4,8250
4085,SP,FLN,3,3,4232
4086,MCZ,SAO,11,4,8709
4087,FLN,REC,11,4,9353
4088,FLN,MCZ,11,2,2271
4089,SSA,SP,6,1,9382
4090,PMW,SAO,1,5,2400
4091,REC,SP,13,4,8428
4092,FLN,POA,12,1,5037
4093,SP,SSA,1,3,9706
4094,SSA,RIO,5,3,6906
4095,RIO,FLN,17,3,8443
4096,POA,RIO,10,3,6648
4097,PMW,SSA,12,1,8828
4098,SSA,SAO,6,5,7184
4099,RIO,REC,14,2,2892
4100,POA,SAO,19,1,3427
4101,SSA,FLN,13,1,5755
4102,BH,SP,17,3,5986
4103,BH,SAO,17,1,8994
4104,SP,FLN,16,4,4622
4105,SAO,FLN,7,2,9507
4106,REC,RIO,15,1,9259
4107,POA,PMW,7,3,5888
4108,POA,SSA,4,1,4449
4109,REC,POA,19,5,4595
4110,REC,PMW,12,3,8048
4111,PMW,BH,15,2,5269
4112,PMW,SP,19,5,5237
4113,MCZ,FLN,8,1,2044
4114,FLN,BH,16,5,9831
4115,MCZ,REC,6,4,9010
4116,RIO,REC,20,5,4241
4117,FLN,SAO,20,1,3936
4118,RIO,REC,7,4,7650
4119,SAO,RIO,14,2,4695
4120,BSB,SP,2,3,3199
4121,RIO,SP,3,1,9286
4122,REC,POA,5,2,3730
4123,BH,MCZ,6,1,7893
4124,REC,SP,18,2,6461
4125,MCZ,REC,14,4,7038
4126,SAO,POA,12,2,2954
4127,REC,FLN,1,4,5399
4128,SP,RIO,6,2,8431
4129,SAO,FLN,3,3,8039
4130,RIO,POA,15,5,5336
4131,MCZ,PMW,2,3,2618
4132,BH,FLN,9,2,7094
4133,FLN,BH,2,4,2426
4134,PMW,BSB,10,2,8027
4135,REC,MCZ,20,3,9958
4136,PMW,BH,16,3,2243
4137,RIO,BH,2,1,2072
4138,RIO,FLN,6,2,8488
4139,BH,SSA,11,4,3825
4140,SAO,FLN,13,4,7269
4141,PMW,FLN,14,1,9256
4142,RIO,MCZ,8,2,9901
4143,REC,SAO,15,4,7370
4144,BSB,REC,9,1,6854
4145,BSB,BH,8,3,7404
4146,SP,BH,13,1,7271
4147,BSB,SSA,14,5,3398
4148,BH,RIO,3,1,8803
4149,SAO,SSA,7,5,7695
4150,SAO,FLN,7,2,7181
4151,BSB,PMW,20,2,2672
4152,RIO,FLN,4,1,3170
4153,POA,MCZ,10,2,7562
4154,SAO,BH,10,1,6877
